STORE_ID,WEB_STORE_NAME,STORE_NAME,LAST_UPDATE_DT
1,Southdale Center,Southdale Center,9/29/2011
2,Northwest Plaza,St Ann/Northwest Plaza,9/29/2011
3,Crestwood Plaza,Crestwood Plaza,9/29/2011
5,Sun Valley Mall,Sun Valley Mall,9/29/2011
6,B DALTON BOOKSELLER 06             ,B DALTON BOOKSELLER 06             ,9/29/2011
7,B DALTON BOOKSELLER 07             ,B DALTON BOOKSELLER 07             ,9/29/2011
8,B DALTON BOOKSELLER 8              ,B DALTON BOOKSELLER 8              ,9/29/2011
10,Florin Center,Florin Center,9/29/2011
11,Eastland Mall,Columbus / Eastland Mall,9/29/2011
12,B DALTON BOOKSELLER 12             ,B DALTON BOOKSELLER 12             ,9/29/2011
13,Prairie Village S C,Prairie Village S C,9/29/2011
14,Oakland Mall,Oakland Mall,9/29/2011
15,Almeda Mall,Almeda Mall,9/29/2011
16,Serramonte Center,Serramonte Center,9/29/2011
18,B DALTON BOOKSELLER 18             ,B DALTON BOOKSELLER 18             ,9/29/2011
20,Rosedale Center,Rosedale Center,9/29/2011
22,West County Center,West County Center,9/29/2011
24,Glendale Center,Indianapolis / Glendale Center,9/29/2011
25,B DALTON BOOKSELLER 25             ,B DALTON BOOKSELLER 25             ,9/29/2011
26,B DALTON BOOKSELLER 26             ,B DALTON BOOKSELLER 26             ,9/29/2011
27,Boulevard Mall,Boulevard Mall,9/29/2011
31,B DALTON BOOKSELLER 31             ,B DALTON BOOKSELLER 31             ,9/29/2011
32,Franklin Park Mall,Franklin Park Mall,9/29/2011
33,B DALTON BOOKSELLER 33             ,B DALTON BOOKSELLER 33             ,9/29/2011
34,Perimeter Mall,Perimeter Mall,9/29/2011
35,Highland Mall,Austin / Highland Mall,9/29/2011
36,Town East Mall,Mesquite / Town East Mall,9/29/2011
37,B DALTON BOOKSELLER 37             ,B DALTON BOOKSELLER 37             ,9/29/2011
38,B DALTON BOOKSELLER 38             ,B DALTON BOOKSELLER 38             ,9/29/2011
39,B DALTON BOOKSELLER 39             ,B DALTON BOOKSELLER 39             ,9/29/2011
40,Ward Parkway Center,Ward Parkway Center,9/29/2011
41,Livingston Mall,Livingston Mall,9/29/2011
42,Northridge Center,Salinas / Northridge Center,9/29/2011
43,Gateway Mall,Lincoln / Gateway Mall,9/29/2011
44,Northwoods Mall,Northwoods Mall,9/29/2011
45,Apache Mall,Apache Mall,9/29/2011
46,Northtown,Northtown,9/29/2011
47,B DALTON BOOKSELLER 47             ,B DALTON BOOKSELLER 47             ,9/29/2011
48,Asheville Mall,Asheville Mall,9/29/2011
49,West Acres Shopping Ctr,West Acres Shopping Ctr,9/29/2011
50,B DALTON BOOKSELLER 50             ,B DALTON BOOKSELLER 50             ,9/29/2011
51,Brookdale Center,Brookdale Center,9/29/2011
52,Crabtree Valley Mall,Crabtree Valley Mall,9/29/2011
53,B DALTON BOOKSELLER 53             ,B DALTON BOOKSELLER 53             ,9/29/2011
55,Springfield Mall,Springfield Mall,9/29/2011
57,B DALTON BOOKSELLER 57             ,B DALTON BOOKSELLER 57             ,9/29/2011
58,Yakima Mall,Yakima Mall,9/29/2011
59,Tyrone Square,Tyrone Square,9/29/2011
60,Southwyck Center,Southwyck Center,9/29/2011
61,B DALTON BOOKSELLER 61             ,B DALTON BOOKSELLER 61             ,9/29/2011
62,Topanga Plaza,Topanga Plaza,9/29/2011
63,Inland Center,Inland Center,9/29/2011
64,B DALTON BOOKSELLER #64            ,B DALTON BOOKSELLER #64            ,9/29/2011
65,Valley Plaza,Valley Plaza,9/29/2011
66,Mission Valley Center,Mission Valley Center,9/29/2011
67,B DALTON BOOKSELLER #67            ,B DALTON BOOKSELLER #67            ,9/29/2011
68,Montclair Plaza Lane,Montclair Plaza Lane,9/29/2011
69,Plaza Camino Real,Plaza Camino Real,9/29/2011
70,The Esplanade,The Esplanade,9/29/2011
71,Fresno Fashion Fair,Fresno Fashion Fair,9/29/2011
72,Galleria At Tyler,Riverside / Galleria At Tyler,9/29/2011
73,B DALTON BOOKSELLER #73            ,B DALTON BOOKSELLER #73            ,9/29/2011
74,Del Amo Fashion Square,Del Amo Fashion Square,9/29/2011
75,B DALTON BOOKSELLER #75            ,B DALTON BOOKSELLER #75            ,9/29/2011
76,Lakewood Center,Lakewood Center,9/29/2011
77,B DALTON BOOKSELLER #77            ,B DALTON BOOKSELLER #77            ,9/29/2011
79,B DALTON BOOKSELLER #79            ,B DALTON BOOKSELLER #79            ,9/29/2011
80,Lloyd Center,Lloyd Center,9/29/2011
81,Broadway Mall,Hicksville / Broadway Mall,9/29/2011
82,B DALTON BOOKSELLER 82             ,B DALTON BOOKSELLER 82             ,9/29/2011
83,B DALTON BOOKSELLER 83             ,B DALTON BOOKSELLER 83             ,9/29/2011
84,Exton Square Mall,Exton Square Mall,9/29/2011
85,Security Square,Security Square,9/29/2011
88,Upper Valley Mall,Upper Valley Mall,9/29/2011
89,Woodville Mall,Woodville Mall,9/29/2011
90,B DALTON BOOKSELLER 90             ,B DALTON BOOKSELLER 90             ,9/29/2011
91,Greenwood Park Mall,Greenwood Park Mall,9/29/2011
94,Lindale Plaza,Lindale Plaza,9/29/2011
95,Memorial City Mall,Memorial City Mall,9/29/2011
96,B DALTON BOOKSELLER 96             ,B DALTON BOOKSELLER 96             ,9/29/2011
97,B DALTON BOOKSELLER 97             ,B DALTON BOOKSELLER 97             ,9/29/2011
98,Valley View Center,Valley View Center,9/29/2011
99,INVENTOR CONTROL                   ,INVENTOR CONTROL                   ,9/29/2011
101,Metro Center,Metro Center,9/29/2011
102,B DALTON BOOKSELLER #102           ,B DALTON BOOKSELLER #102           ,9/29/2011
103,Northwoods Mall,Northwoods Mall,9/29/2011
104,Lincoln Mall,Lincoln Mall,9/29/2011
105,B DALTON BOOKSELLER 105            ,B DALTON BOOKSELLER 105            ,9/29/2011
106,B DALTON BOOKSELLER 106            ,B DALTON BOOKSELLER 106            ,9/29/2011
107,B DALTON BOOKSELLER 107            ,B DALTON BOOKSELLER 107            ,9/29/2011
109,B DALTON BOOKSELLER 109            ,B DALTON BOOKSELLER 109            ,9/29/2011
110,Washington Square,Tigard / Washington Square,9/29/2011
112,B DALTON BOOKSELLER #112           ,B DALTON BOOKSELLER #112           ,9/29/2011
113,County East Mall,County East Mall,9/29/2011
114,B DALTON BOOKSELLER #114           ,B DALTON BOOKSELLER #114           ,9/29/2011
115,B DALTON BOOKSELLER 115            ,B DALTON BOOKSELLER 115            ,9/29/2011
116,B DALTON BOOKSELLER #116           ,B DALTON BOOKSELLER #116           ,9/29/2011
117,Cumberland Mall,Cumberland Mall,9/29/2011
118,West Town Shopping Ctr,West Town Shopping Ctr,9/29/2011
120,Walt Whitman Mall,Walt Whitman Mall,9/29/2011
121,B DALTON BOOKSELLER 121            ,B DALTON BOOKSELLER 121            ,9/29/2011
122,Karcher Mall,Karcher Mall,9/29/2011
124,Glenbrook Square,Glenbrook Square,9/29/2011
125,B DALTON BOOKSELLER 125            ,B DALTON BOOKSELLER 125            ,9/29/2011
126,Smith Haven Mall,Smith Haven Mall,9/29/2011
129,The Plaza In Lake Forest,The Plaza In Lake Forest,9/29/2011
130,Independence Center,Independence Center,9/29/2011
131,Santa Anita Fashion Park,Santa Anita Fashion Park,9/29/2011
132,Maplewood Mall,Maplewood Mall,9/29/2011
133,Westminster Mall,Westminster Mall,9/29/2011
134,B DALTON BOOKSELLER #134           ,B DALTON BOOKSELLER #134           ,9/29/2011
135,University Mall,University Mall,9/29/2011
136,Altamonte Mall,Altamonte Mall,9/29/2011
137,B DALTON BOOKSELLER 137            ,B DALTON BOOKSELLER 137            ,9/29/2011
140,South Lake Mall,South Lake Mall,9/29/2011
141,Ridgedale Center,Ridgedale Center,9/29/2011
144,B DALTON BOOKSELLER 144            ,B DALTON BOOKSELLER 144            ,9/29/2011
145,B DALTON BOOKSELLER 145            ,B DALTON BOOKSELLER 145            ,9/29/2011
147,B DALTON BOOKSELLER 147            ,B DALTON BOOKSELLER 147            ,9/29/2011
148,B DALTON BOOKSELLER 148            ,B DALTON BOOKSELLER 148            ,9/29/2011
149,Washington Square,Indianapolis / Washington Square,9/29/2011
150,Cielo Vista Mall,Cielo Vista Mall,9/29/2011
151,Park Mall,Park Mall,9/29/2011
152,Merle Hay Mall,Merle Hay Mall,9/29/2011
153,Volusia Mall,Volusia Mall,9/29/2011
154,Southglenn Center,Southglenn Center,9/29/2011
156,Farmers Market,Farmers Market,9/29/2011
157,Saint Clair Square,Saint Clair Square,9/29/2011
158,B DALTON BOOKSELLER 158            ,B DALTON BOOKSELLER 158            ,9/29/2011
159,B DALTON BOOKSELLER 159            ,B DALTON BOOKSELLER 159            ,9/29/2011
160,B DALTON BOOKSELLER 160            ,B DALTON BOOKSELLER 160            ,9/29/2011
161,B DALTON BOOKSELLER 161            ,B DALTON BOOKSELLER 161            ,9/29/2011
162,Signal Hills,Signal Hills,9/29/2011
163,Westfarms Mall,Westfarms Mall,9/29/2011
165,Eastland Center,Harper Woods / Eastland Center,9/29/2011
166,Broadway Plaza,Walnut Creek / Broadway Plaza,9/29/2011
167,Bristol Mall,Bristol Mall,9/29/2011
168,B DALTON BOOKSELLER 168            ,B DALTON BOOKSELLER 168            ,9/29/2011
169,Roosevelt Field Mall,Roosevelt Field Mall,9/29/2011
170,B DALTON BOOKSELLER 170            ,B DALTON BOOKSELLER 170            ,9/29/2011
171,Silas Creek Parkway,Silas Creek Parkway,9/29/2011
172,B DALTON BOOKSELLER 172            ,B DALTON BOOKSELLER 172            ,9/29/2011
173,Mt Shasta Mall,Mt Shasta Mall,9/29/2011
174,Westgate Mall,Westgate Mall,9/29/2011
176,B DALTON BOOKSELLER 176            ,B DALTON BOOKSELLER 176            ,9/29/2011
177,Broadway Square,Tyler / Broadway Square,9/29/2011
178,B DALTON BOOKSELLER 178            ,B DALTON BOOKSELLER 178            ,9/29/2011
179,Macon Mall,Macon Mall,9/29/2011
180,Visalia Mall,Visalia Mall,9/29/2011
181,B DALTON BOOKSELLER 181            ,B DALTON BOOKSELLER 181            ,9/29/2011
182,Towne East Square,Wichita / Towne East Square,9/29/2011
183,Aurora Mall,Aurora Mall,9/29/2011
184,Monmouth Mall,Monmouth Mall,9/29/2011
185,Rolling Acres Mall,Rolling Acres Mall,9/29/2011
186,B DALTON BOOKSELLER 186            ,B DALTON BOOKSELLER 186            ,9/29/2011
187,Sooner Fashion Mall,Sooner Fashion Mall,9/29/2011
188,South Square Mall,South Square Mall,9/29/2011
189,Countryside Mall,Countryside Mall,9/29/2011
190,Deptford Mall,Deptford Mall,9/29/2011
191,Southern Park,Southern Park,9/29/2011
192,B DALTON BOOKSELLER 192            ,B DALTON BOOKSELLER 192            ,9/29/2011
193,B DALTON BOOKSELLER 193            ,B DALTON BOOKSELLER 193            ,9/29/2011
194,One Embarcadero Center,One Embarcadero Center,9/29/2011
195,Orange Park Mall,Orange Park Mall,9/29/2011
196,Fort Henry Mall,Fort Henry Mall,9/29/2011
199,INVENTORY CONTROL                  ,INVENTORY CONTROL                  ,9/29/2011
201,Sea-Tac Mall,Sea-Tac Mall,9/29/2011
202,Market Place,Champaign / Market Place,9/29/2011
203,South Shore Mall,South Shore Mall,9/29/2011
204,Eastridge Mall,Gastonia / Eastridge Mall,9/29/2011
205,B DALTON BOOKSELLER 205            ,B DALTON BOOKSELLER 205            ,9/29/2011
206,Oak Park Mall,Oak Park Mall,9/29/2011
207,B DALTON BOOKSELLER 207            ,B DALTON BOOKSELLER 207            ,9/29/2011
208,One Pompano Square,One Pompano Square,9/29/2011
209,B DALTON BOOKSELLER 209            ,B DALTON BOOKSELLER 209            ,9/29/2011
210,B DALTON BOOKSELLER 210            ,B DALTON BOOKSELLER 210            ,9/29/2011
211,University Towne Ctr,University Towne Ctr,9/29/2011
212,Westland Center,Westland / Westland Center,9/29/2011
213,One Civic Center Plaza,One Civic Center Plaza,9/29/2011
214,Crossroads Center,St Cloud / Crossroads Center,9/29/2011
215,Santa Rosa Mall,Santa Rosa Mall,9/29/2011
216,B DALTON BOOKSELLER 216            ,B DALTON BOOKSELLER 216            ,9/29/2011
217,Ocean County Mall,Ocean County Mall,9/29/2011
218,Northlake Mall,Northlake Mall,9/29/2011
219,Quaker Bridge Mall,Quaker Bridge Mall,9/29/2011
220,Eden Prairie Center,Eden Prairie Center,9/29/2011
221,B DALTON BOOKSELLER 221            ,B DALTON BOOKSELLER 221            ,9/29/2011
222,Capitola Mall,Capitola Mall,9/29/2011
223,B DALTON BOOKSELLER 223            ,B DALTON BOOKSELLER 223            ,9/29/2011
224,Santa Maria Town Ctr,Santa Maria Town Ctr,9/29/2011
225,Chesterfield Mall,Chesterfield Mall,9/29/2011
226,B DALTON BOOKSELLER 226            ,B DALTON BOOKSELLER 226            ,9/29/2011
228,B DALTON BOOKSELLER 228            ,B DALTON BOOKSELLER 228            ,9/29/2011
229,B DALTON BOOKSELLER 229            ,B DALTON BOOKSELLER 229            ,9/29/2011
231,Echelon Mall,Echelon Mall,9/29/2011
232,B DALTON BOOKSELLER 232            ,B DALTON BOOKSELLER 232            ,9/29/2011
233,Panama City Mall,Panama City Mall,9/29/2011
234,B DALTON BOOKSELLER 234            ,B DALTON BOOKSELLER 234            ,9/29/2011
235,Woodland Hills Mall,Woodland Hills Mall,9/29/2011
237,B DALTON BOOKSELLER #237           ,B DALTON BOOKSELLER #237           ,9/29/2011
238,Southland Center,Taylor / Southland Center,9/29/2011
239,Hilltop Mall,Hilltop Mall,9/29/2011
240,Chesterfield Towne Center,Richmond/Chesterfield Towne Ctr,9/29/2011
241,B DALTONBOOKSELLER 241             ,B DALTONBOOKSELLER 241             ,9/29/2011
242,B DALTON BOOKSELLER 242            ,B DALTON BOOKSELLER 242            ,9/29/2011
243,B DALTON BOOKSELLER 243            ,B DALTON BOOKSELLER 243            ,9/29/2011
244,Metro North Mall,Metro North Mall,9/29/2011
246,Mall St. Vincent,Mall St. Vincent,9/29/2011
248,B DALTON BOOKSELLER 248            ,B DALTON BOOKSELLER 248            ,9/29/2011
249,Redlands Mall,Redlands Mall,9/29/2011
251,Westroads Shp Ctr,Westroads Shp Ctr,9/29/2011
252,Great Northern Mall,Great Northern Mall,9/29/2011
254,B DALTON BOOKSELLER 254            ,B DALTON BOOKSELLER 254            ,9/29/2011
255,Westland Mall,W. Burlington / Westland Mall,9/29/2011
256,B DALTON BOOKSELLER 256            ,B DALTON BOOKSELLER 256            ,9/29/2011
257,B DALTON BOOKSELLER #257           ,B DALTON BOOKSELLER #257           ,9/29/2011
259,B DALTON BOOKSELLER 259            ,B DALTON BOOKSELLER 259            ,9/29/2011
260,B DALTON BOOKSELLER #260           ,B DALTON BOOKSELLER #260           ,9/29/2011
262,B DALTON BOOKSELLER #262           ,B DALTON BOOKSELLER #262           ,9/29/2011
263,B DALTON BOOKSELLER 263            ,B DALTON BOOKSELLER 263            ,9/29/2011
265,B DALTON BOOKSELLER 265            ,B DALTON BOOKSELLER 265            ,9/29/2011
266,Westwood Mall,Westwood Mall,9/29/2011
267,B DALTON BOOKSELLER 267            ,B DALTON BOOKSELLER 267            ,9/29/2011
269,Hammond Square Cntr,Hammond Square Cntr,9/29/2011
270,Mall Del Norte,Mall Del Norte,9/29/2011
271,Eastdale Mall,Eastdale Mall,9/29/2011
272,Hulen Mall,Hulen Mall,9/29/2011
273,B DALTON BOOKSELLER 273            ,B DALTON BOOKSELLER 273            ,9/29/2011
274,B DALTON BOOKSELLER 274            ,B DALTON BOOKSELLER 274            ,9/29/2011
275,Vancouver Mall,Vancouver Mall,9/29/2011
277,Burnsville Center,Burnsville Center,9/29/2011
278,Brea Mall,Brea Mall,9/29/2011
279,Columbia Mall,Columbia Mall,9/29/2011
280,B DALTON BOOKSELLER 280            ,B DALTON BOOKSELLER 280            ,9/29/2011
281,Everett Mall,Everett Mall,9/29/2011
282,Factoria Square,Factoria Square,9/29/2011
283,Coastland Center,Coastland Center,9/29/2011
284,Northtown Mall,Northtown Mall,9/29/2011
286,Mall Of New Hampshire,Mall Of New Hampshire,9/29/2011
287,Los Angeles Mall,Los Angeles Mall,9/29/2011
289,Market Street Mall,Marshall / Market Street Mall,9/29/2011
290,The Galleria II,The Galleria II,9/29/2011
291,Carlisle Plaza Mall,Carlisle Plaza Mall,9/29/2011
292,B DALTON BOOKSELLER 292            ,B DALTON BOOKSELLER 292            ,9/29/2011
293,B DALTON BOOKSELLER 293            ,B DALTON BOOKSELLER 293            ,9/29/2011
295,B DALTON BOOKSELLER 295            ,B DALTON BOOKSELLER 295            ,9/29/2011
296,B DALTON BOOKSELLER 296            ,B DALTON BOOKSELLER 296            ,9/29/2011
299,INVENTORY CONTROL                  ,INVENTORY CONTROL                  ,9/29/2011
300,B DALTON BOOKSELLERS 300           ,B DALTON BOOKSELLERS 300           ,9/29/2011
303,Southroad Shopping Center,Southroad Shopping Center,9/29/2011
304,Beachwood Place,Beachwood Place,9/29/2011
305,B DALTON BOOKSELLER 305            ,B DALTON BOOKSELLER 305            ,9/29/2011
306,B DALTON BOOKSELLER 306            ,B DALTON BOOKSELLER 306            ,9/29/2011
308,B DALTON BOOKSELLER 308            ,B DALTON BOOKSELLER 308            ,9/29/2011
309,The Oaks,The Oaks,9/29/2011
310,B DALTON BOOKSELLER 310            ,B DALTON BOOKSELLER 310            ,9/29/2011
311,B DALTON BOOKSELLER 311            ,B DALTON BOOKSELLER 311            ,9/29/2011
312,B DALTON BOOKSELLER 312            ,B DALTON BOOKSELLER 312            ,9/29/2011
314,Paul Bunyan Mall,Paul Bunyan Mall,9/29/2011
315,Viking Plaza,Viking Plaza,9/29/2011
316,B DALTON BOOKSELLER 316            ,B DALTON BOOKSELLER 316            ,9/29/2011
317,B DALTON BOOKSELLER 317            ,B DALTON BOOKSELLER 317            ,9/29/2011
318,B DALTON BOOKSELLER 318            ,B DALTON BOOKSELLER 318            ,9/29/2011
321,B DALTON BOOKSELLER 321            ,B DALTON BOOKSELLER 321            ,9/29/2011
322,Monroeville Mall,Monroeville Mall,9/29/2011
324,B DALTON BOOKSELLER 324            ,B DALTON BOOKSELLER 324            ,9/29/2011
325,Southgate Mall,Southgate Mall,9/29/2011
326,Sycamore Square,Sycamore Square,9/29/2011
327,B DALTON BOOKSELLER 327            ,B DALTON BOOKSELLER 327            ,9/29/2011
328,Watertown Mall,Watertown Mall,9/29/2011
329,Columbia Mall,Grand Forks / Columbia Mall,9/29/2011
330,The Meadows,The Meadows,9/29/2011
331,B DALTON BOOKSELLER 331            ,B DALTON BOOKSELLER 331            ,9/29/2011
332,B DALTON BOOKSELLER 332            ,B DALTON BOOKSELLER 332            ,9/29/2011
333,Wabash Avenue,Wabash Avenue,9/29/2011
335,B DALTON BOOKSELLER 335            ,B DALTON BOOKSELLER 335            ,9/29/2011
336,El Con Mall,El Con Mall,9/29/2011
337,White Mountain Mall,White Mountain Mall,9/29/2011
340,B DALTON BOOKSELLER 340            ,B DALTON BOOKSELLER 340            ,9/29/2011
342,Rushmore Mall,Rushmore Mall,9/29/2011
344,B DALTON BOOKSELLER #344           ,B DALTON BOOKSELLER #344           ,9/29/2011
345,B DALTON BOOKSELLER #345           ,B DALTON BOOKSELLER #345           ,9/29/2011
346,NW Arkansas Mall,NW Arkansas Mall,9/29/2011
347,Alton Square,Alton Square,9/29/2011
349,Lake Forest Mall,Lake Forest Mall,9/29/2011
350,B DALTON BOOKSELLER #350           ,B DALTON BOOKSELLER #350           ,9/29/2011
351,B DALTON BOOKSELLER #351           ,B DALTON BOOKSELLER #351           ,9/29/2011
352,Pine Tree Mall,Pine Tree Mall,9/29/2011
353,Bangor Mall,Bangor Mall,9/29/2011
354,B DALTON BOOKSELLER #354           ,B DALTON BOOKSELLER #354           ,9/29/2011
356,Valley Mall,Valley Mall,9/29/2011
357,Portland / Mall 205,Portland / Mall 205,9/29/2011
359,B DALTON BOOKSELLER #359           ,B DALTON BOOKSELLER #359           ,9/29/2011
360,Meadville Mall,Meadville Mall,9/29/2011
361,Military Ave,Military Ave,9/29/2011
362,Moorestown Mall,Moorestown Mall,9/29/2011
363,Chicago/W. Jackson,Chicago/W. Jackson,9/29/2011
364,Cary Towne Center,Cary Towne Center,9/29/2011
365,Parkwood Mall,Parkwood Mall,9/29/2011
366,B DALTON BOOKSELLER #366           ,B DALTON BOOKSELLER #366           ,9/29/2011
367,B DALTON BOOKSELLER #367           ,B DALTON BOOKSELLER #367           ,9/29/2011
368,Paradise Valley Mall,Paradise Valley Mall,9/29/2011
369,B DALTON BOOKSELLER #369           ,B DALTON BOOKSELLER #369           ,9/29/2011
370,Independence Mall,Independence Mall,9/29/2011
372,B DALTON BOOKSELLER #372           ,B DALTON BOOKSELLER #372           ,9/29/2011
373,B DALTON BOOKSELLER #373           ,B DALTON BOOKSELLER #373           ,9/29/2011
375,B DALTON BOOKSELLER 375            ,B DALTON BOOKSELLER 375            ,9/29/2011
376,B DALTON BOOKSELLER #376           ,B DALTON BOOKSELLER #376           ,9/29/2011
378,B DALTON BOOKSELLER #378           ,B DALTON BOOKSELLER #378           ,9/29/2011
379,B DALTON BOOKSELLER #379           ,B DALTON BOOKSELLER #379           ,9/29/2011
380,B DALTON BOOKSELLER #380           ,B DALTON BOOKSELLER #380           ,9/29/2011
381,Skyline Mall,Skyline Mall,9/29/2011
382,Crossroads Mall,Ft Dodge / Crossroads Mall,9/29/2011
383,Lansing Mall,Lansing Mall,9/29/2011
384,B DALTON BOOKSELLER 384            ,B DALTON BOOKSELLER 384            ,9/29/2011
385,Westdale Mall,Westdale Mall,9/29/2011
386,Golden Valley S C,Golden Valley S C,9/29/2011
387,Laurel Centre Mall,Laurel Centre Mall,9/29/2011
388,Lancaster Mall,Lancaster Mall,9/29/2011
389,B DALTON BOOKSELLER #389           ,B DALTON BOOKSELLER #389           ,9/29/2011
392,B DALTON BOOKSELLER #392           ,B DALTON BOOKSELLER #392           ,9/29/2011
393,Genesee Valley Center,Genesee Valley Center,9/29/2011
394,Muscatine Mall,Muscatine Mall,9/29/2011
395,N. Hills Mall,N. Hills Mall,9/29/2011
396,B DALTON BOOKSELLER #396           ,B DALTON BOOKSELLER #396           ,9/29/2011
397,B DALTON BOOKSELLER # 397          ,B DALTON BOOKSELLER # 397          ,9/29/2011
398,Governor'S Square,Governor'S Square,9/29/2011
399,INVENTORY CONTROL                  ,INVENTORY CONTROL                  ,9/29/2011
400,New Orleans/Canal Street,New Orleans/Canal Street,9/29/2011
402,Parmatown Mall,Parmatown Mall,9/29/2011
403,Century III,Century III,9/29/2011
405,Alderwood Mall,Alderwood Mall,9/29/2011
406,Northway Mall,Northway Mall,9/29/2011
407,B DALTON BOOKSELLER # 407          ,B DALTON BOOKSELLER # 407          ,9/29/2011
408,B DALTON BOOKSELLER #408           ,B DALTON BOOKSELLER #408           ,9/29/2011
409,Fiesta Mall,Fiesta Mall,9/29/2011
410,The Orchards,The Orchards,9/29/2011
411,Mission Viejo Mall,Mission Viejo Mall,9/29/2011
412,South County Centerway,South County Centerway,9/29/2011
413,B DALTON BOOKSELLER #413           ,B DALTON BOOKSELLER #413           ,9/29/2011
414,Lakeside Mall,Lakeside Mall,9/29/2011
415,B DALTON BOOKSELLER #415           ,B DALTON BOOKSELLER #415           ,9/29/2011
416,Topeka/South Topeka Blvd,Topeka/South Topeka Blvd,9/29/2011
417,Magnolia Mall,Magnolia Mall,9/29/2011
418,B DALTON BOOKSELLER #418           ,B DALTON BOOKSELLER #418           ,9/29/2011
423,B DALTON BOOKSELLER # 423          ,B DALTON BOOKSELLER # 423          ,9/29/2011
424,Berkshire Mall,Berkshire Mall,9/29/2011
426,Freighthouse Shops,Freighthouse Shops,9/29/2011
428,B DALTON BOOKSELLER #428           ,B DALTON BOOKSELLER #428           ,9/29/2011
429,Sunrise Mall,Sunrise Mall,9/29/2011
430,B DALTON BOOKSELLER # 430          ,B DALTON BOOKSELLER # 430          ,9/29/2011
433,Charlottesville Fash Sq,Charlottesville Fash Sq,9/29/2011
434,Ponderosa Plaza Mall,Ponderosa Plaza Mall,9/29/2011
435,Southern Hills Mall,Southern Hills Mall,9/29/2011
436,Dakota Square,Dakota Square,9/29/2011
437,B DALTON BOOKSELLER #437           ,B DALTON BOOKSELLER #437           ,9/29/2011
438,Kirkwood Plaza,Kirkwood Plaza,9/29/2011
439,B DALTON BOOKSELLER # 439          ,B DALTON BOOKSELLER # 439          ,9/29/2011
440,Del Amo Center,Del Amo Center,9/29/2011
441,B DALTON BOOKSELLER # 441          ,B DALTON BOOKSELLER # 441          ,9/29/2011
443,B DALTON BOOKSELLER # 443          ,B DALTON BOOKSELLER # 443          ,9/29/2011
444,B DALTON BOOKSELLER # 444          ,B DALTON BOOKSELLER # 444          ,9/29/2011
445,Haywood Mall,Haywood Mall,9/29/2011
449,Town Center,Town Center,9/29/2011
450,Gallatin Valley Mall,Gallatin Valley Mall,9/29/2011
452,Copper Country Mall,Copper Country Mall,9/29/2011
453,Newpark Mall,Newpark Mall,9/29/2011
455,B DALTON BOOKSELLER # 455          ,B DALTON BOOKSELLER # 455          ,9/29/2011
456,Antelope Valley Center,Antelope Valley Center,9/29/2011
458,Strawberry Square,Strawberry Square,9/29/2011
459,B DALTON BOOKSELLER # 459          ,B DALTON BOOKSELLER # 459          ,9/29/2011
460,B DALTON BOOKSELLER # 460          ,B DALTON BOOKSELLER # 460          ,9/29/2011
461,Spring Hill Mall,Spring Hill Mall,9/29/2011
462,B DALTON BOOKSELLER # 462          ,B DALTON BOOKSELLER # 462          ,9/29/2011
463,Valley View Mall,Valley View Mall,9/29/2011
464,Crossroads Mall,Portage / Crossroads Mall,9/29/2011
465,Quail Springs Mall,Quail Springs Mall,9/29/2011
466,B DALTON BOOKSELLER # 466          ,B DALTON BOOKSELLER # 466          ,9/29/2011
469,Annapolis Mall,Annapolis Mall,9/29/2011
470,Buena Park Mall,Buena Park Mall,9/29/2011
471,Golden Triangle Mall,Golden Triangle Mall,9/28/2011
472,Towne West Square,Towne West Square,9/29/2011
474,B DALTON BOOKSELLER # 474          ,B DALTON BOOKSELLER # 474          ,9/29/2011
475,North Towne Square,North Towne Square,9/29/2011
476,B DALTON BOOKSELLER # 476          ,B DALTON BOOKSELLER # 476          ,9/29/2011
477,B DALTON BOOKSELLER # 477          ,B DALTON BOOKSELLER # 477          ,9/29/2011
481,B DALTON BOOKSELLER # 481          ,B DALTON BOOKSELLER # 481          ,9/29/2011
482,Mesa Mall,Mesa Mall,9/29/2011
483,B DALTON BOOKSELLER H 483          ,B DALTON BOOKSELLER H 483          ,9/29/2011
486,Nittany Mall,Nittany Mall,9/29/2011
488,Sherman Oaks Galleria,Sherman Oaks Galleria,9/29/2011
489,Heartland Mall,Heartland Mall,9/29/2011
490,B DALTON BOOKSELLER # 490          ,B DALTON BOOKSELLER # 490          ,9/29/2011
491,Santa Monica Place,Santa Monica Place,9/29/2011
493,Six Flags Mall,Six Flags Mall,9/29/2011
494,Old Capitol Mall,Old Capitol Mall,9/29/2011
495,B DALTON BOOKSELLER # 495          ,B DALTON BOOKSELLER # 495          ,9/29/2011
496,B DALTON BOOKSELLER # 496          ,B DALTON BOOKSELLER # 496          ,9/29/2011
497,B DALTON BOOKSELLER #497           ,B DALTON BOOKSELLER #497           ,9/29/2011
498,B DALTON BOOKSELLER #498           ,B DALTON BOOKSELLER #498           ,9/29/2011
499,INVENTORY CONTROL                  ,INVENTORY CONTROL                  ,9/29/2011
501,B DALTON BOOKSELLER # 501          ,B DALTON BOOKSELLER # 501          ,9/29/2011
505,Florence Mall,Florence Mall,9/29/2011
506,Jefferson Mall,Jefferson Mall,9/29/2011
507,B DALTON BOOKSELLER # 507          ,B DALTON BOOKSELLER # 507          ,9/29/2011
