TimeStamp|StoreNumber|RegisterNumber|TransactionNumber|CustomerType|CustomerNumber|EmailAddress|RecommendedEans
2011-08-08 16:37:41.2885|2251|2|2680|Unknown|0000000000||9780061555121,9780545253079,9780061555183,9780062008367,9780545093149
2011-08-08 16:37:41.4758|2559|2|2431|Member|5167638047||
2011-08-08 16:37:41.4758|2096|7|4948|Unknown|0000000000||
2011-08-08 16:37:41.8503|2606|10|971|Unknown|0000000000||786936734843,786936719529,786936706130,9780805087741,786936285918
2011-08-08 16:37:41.9440|2162|5|1881|Unknown|0000000000||9780439903233,9780439879958,9780448446981,9781599902760,9780375846830
2011-08-08 16:37:42.2717|2843|3|4386|Unknown|0000000000||9780143037804,9780316930932,9780743453363,9780553351392,9780767908740
2011-08-08 16:37:42.4433|2131|1|3894|Unknown|0000000000||
2011-08-08 16:37:42.5214|2086|5|541|Unknown|0000000000||9780140042528,9780679728832,9780802140180,9780451163967,9780142003169
2011-08-08 16:37:42.8335|2922|8|7022|Unknown|0000000000||
2011-08-08 16:37:42.9583|2940|13|2208|Unknown|0000000000||
2011-08-08 16:37:43.1300|2804|6|5047|Unknown|0000000000||9780307468031,9780307468055,9780744010213,9780744012729,9780744012613
2011-08-08 16:37:43.2236|2198|10|3118|Unknown|0000000000||
2011-08-08 16:37:43.3485|2754|2|6845|Unknown|0000000000||9781588165718,9781616796198,9781588165442,9780641899867,9781588168788
2011-08-08 16:37:43.5826|2594|6|2847|Member|5147291661||9781615513536,9780399155482,9780312380755,9781437692341,9780316015608
2011-08-08 16:37:43.8478|2940|8|3538|Member|5153221941||9780760787106,9781445406381,9781412725835,9781407592855,9781412743358
2011-08-08 16:37:44.6593|2983|9|4261|Unknown|0000000000||
2011-08-08 16:37:44.6749|2957|3|6123|Member|5236693318||9780061626135,9780394856391,9781426307393,9780394865706,9781426307430
2011-08-08 16:37:44.8622|2294|15|3098|Unknown|0000000000||
2011-08-08 16:37:44.8934|2840|6|1196|Unknown|0000000000||9789653590151,9780060649234,9780800793722,9781414302584,9780310951414
2011-08-08 16:37:45.0807|2755|7|3276|Unknown|0000000000||9781594481925,9780393068573,9780141001685,9780307387943,9780143117971
2011-08-08 16:37:45.2523|2725|5|875|Unknown|0000000000||9780448425009,9780448428307,9781580890854,9781933916286,9780761137634
2011-08-08 16:37:45.4708|2921|2|9731|Unknown|0000000000||9780425226469,9780425214558,9781591858829,9780849946158,9780800732516
2011-08-08 16:37:46.1107|2575|10|9487|Unknown|0000000000||12569767577,25192446726,12236216933,794043810824,786936207798
2011-08-08 16:37:46.2823|2837|6|8484|Member|5046975936||9780307461353,9781402778278,9780307592293,9780300125634,9781400063253
2011-08-08 16:37:46.3603|2854|10|1264|Unknown|0000000000||9782067123144,9780786864775,9780140515282,9781593599782,9780811829861
2011-08-08 16:37:46.5944|2984|1|4770|Unknown|0000000000||9780439049962,9780439050005,9780590846288,9780763628918,9780439376082
2011-08-08 16:37:46.9846|2554|4|7320|Unknown|0000000000||9780874479706,9780756661533,9780874479676,9780470636145,9780375428395
2011-08-08 16:37:47.2655|2216|13|2058|Unknown|0000000000||
2011-08-08 16:37:47.4371|2185|12|8499|Unknown|0000000000||
2011-08-08 16:37:47.4996|2118|1|8971|Unknown|0000000000||9781615513536,9780312368487,9780451227171
2011-08-08 16:37:47.5152|2795|8|3324|Unknown|0000000000||
2011-08-08 16:37:47.6088|2153|6|5055|Educator|7015244118||9781616813833,9781616813895,9781616813826,9781616865009,9781616834746
2011-08-08 16:37:47.7180|2870|7|6234|Employee|15901101668||
2011-08-08 16:37:47.7961|2969|5|2609|Member|5172252810||
2011-08-08 16:37:48.0770|2564|14|4830|Unknown|0000000000||
2011-08-08 16:37:48.1238|2182|9|8053|Unknown|0000000000||
2011-08-08 16:37:48.1394|2746|3|7383|Unknown|0000000000||9780060722005,9781590770344,9780060748166,9781592571802,9781590770030
2011-08-08 16:37:48.2330|2221|10|8877|Member|5190020520||
2011-08-08 16:37:48.3579|2237|6|4043|Unknown|0000000000||9780547258553,9780785701828,9780440220657,9780312379667,9780439757812
2011-08-08 16:37:48.4359|2234|14|7439|Unknown|0000000000||
2011-08-08 16:37:48.5139|1976|3|9007|Unknown|0000000000||
2011-08-08 16:37:48.5607|2649|4|9838|Member|5115695003||9780060591816,9780061032462,9780345500656,9780061727665,9780425228371
2011-08-08 16:37:48.6232|2306|10|5512|Unknown|0000000000||9780515146608,9781416586005,9780061689840,9781416549123,9781439148952
2011-08-08 16:37:48.8572|2873|3|6602|Member|5088310041||9780641993589,9781615536788,9781616814809,9781615594771,9781616805234
2011-08-08 16:37:48.8728|2280|7|4700|Unknown|0000000000||9781423121718,9780545290593,9781423128199,9780810984301,9780545060486
2011-08-08 16:37:48.9353|2110|4|217|Unknown|0000000000||9781400316342,9781404104952,9781404186958,9781557481108,9780736923927
2011-08-08 16:37:49.0289|2149|9|2898|Unknown|0000000000||
2011-08-08 16:37:49.1069|2794|2|9355|Member|5051927944||
2011-08-08 16:37:49.8560|2154|5|8323|Unknown|0000000000||
2011-08-08 16:37:49.9652|2768|7|7240|Unknown|0000000000||9781416980063,9780689866852,9780060525590,9780060525613,9780689828683
2011-08-08 16:37:49.9965|2320|10|5986|Member|5144654226||
2011-08-08 16:37:50.2305|2856|7|8142|Member|5243603839||
2011-08-08 16:37:50.6363|2877|6|4043|Member|5110866920||9780760789803,9780760789834,9780760789827,9780451229236,9780594222460
2011-08-08 16:37:50.8392|2325|1|3531|Unknown|0000000000||9780380797011,9780380797028,9780980243628,9780375759109,9781590780114
2011-08-08 16:37:50.9796|2314|10|5782|Unknown|0000000000||786936297539,12569722743,883904100287,97360537642,24543412229
2011-08-08 16:37:51.0732|2330|5|6824|Member|5239372525||9780977375813,9781593596828,9781441303592,9781593596835
2011-08-08 16:37:51.1981|2559|4|7411|Unknown|0000000000||9780060878061,9780061128646,9780446547598,9780446195522,9780061673399
2011-08-08 16:37:51.3854|2203|10|4748|Unknown|0000000000||
2011-08-08 16:37:51.4634|2574|12|7007|Unknown|0000000000||
2011-08-08 16:37:51.6350|1946|2|9844|Unknown|0000000000||9780884864684,9780760749456,9780785826316,9780760749449,9781616793425
2011-08-08 16:37:52.3529|2094|9|1491|Member|5191287216||
2011-08-08 16:37:52.3997|2242|1|1308|Member|5186813414||9781435104303,9781435104280,9781887140850,9781595800336,9781423109754
2011-08-08 16:37:52.5870|2254|11|935|Unknown|0000000000||
2011-08-08 16:37:53.3517|2993|11|3704|Unknown|0000000000||
2011-08-08 16:37:54.1944|2188|12|5421|Unknown|0000000000||
2011-08-08 16:37:54.5689|2213|7|9594|Unknown|0000000000||9781435129764,9781435103191,9781435106345,9781435114890
2011-08-08 16:37:54.9122|2921|6|5820|Unknown|0000000000||9780131986473,9780131735361,9780071456036,9780137154104,9780316167260
2011-08-08 16:37:55.0527|2331|2|7507|Unknown|0000000000||9781416914303,9780547258300,9780439023528,9780439023498,9780385736008
2011-08-08 16:37:55.0683|2235|11|3005|Unknown|0000000000||
2011-08-08 16:37:55.3024|2862|3|7169|Member|5209318836||9780425232132,9780425225684,9780425238622,9780425239162,9780515149210
2011-08-08 16:37:55.5052|2671|10|1313|Member|5232284078||9780439286060,9780345499455,9780345499431,700304065049,9780761349624
2011-08-08 16:37:55.5208|1106|1|463|Unknown|0000000000||
2011-08-08 16:37:55.5989|2234|4|3567|Unknown|0000000000||9781573444026
2011-08-08 16:37:55.7861|2806|3|829|Unknown|0000000000||
2011-08-08 16:37:55.8798|2109|10|9608|Unknown|0000000000||
2011-08-08 16:37:56.1451|2289|12|8511|Member|5249669794||
2011-08-08 16:37:56.1763|2747|3|272|Member|5160821504||9780425242742,9780425242773,9780425242186,9780425242766,9780425242209
2011-08-08 16:37:56.4416|2081|13|2971|Unknown|0000000000||
2011-08-08 16:37:56.4884|2344|4|616|Unknown|0000000000||9781582555645,9781608313402,9781416061694,9781608314645,9781401835217
2011-08-08 16:37:56.5196|2823|6|4488|Member|5214543513||
2011-08-08 16:37:56.5196|1979|10|2107|Unknown|0000000000||9780439136365,9780590353427,9780843178159,9780843176902,9780843175103
2011-08-08 16:37:56.5820|2795|9|4068|Unknown|0000000000||
2011-08-08 16:37:56.5976|2283|11|2371|Unknown|0000000000||
2011-08-08 16:37:56.9253|2891|2|9500|Unknown|0000000000||9781416048503,9780323065856,9781608311255,9781607148777,9781582553603
2011-08-08 16:37:57.2531|2144|10|2188|Unknown|0000000000||634457224629,875531007053,842803004225
2011-08-08 16:37:57.3467|2721|10|4387|Unknown|0000000000||
2011-08-08 16:37:57.4559|2709|15|351|Unknown|0000000000||
2011-08-08 16:37:57.8773|2240|7|7343|Unknown|0000000000||9781934964101,9781932664492,9780345512277,9780345520432,9781401227333
2011-08-08 16:37:58.0489|2889|7|7750|Unknown|0000000000||673419113472,9788862931113,673419153102,9788883705021,9788883705052
2011-08-08 16:37:58.4079|2071|1|8064|Unknown|0000000000||9780641827440,89241133227,16321595453
2011-08-08 16:37:58.5015|2754|2|6845|Member|5237484037||9781588165718,9781616796198,9781588165442,9781588168788,9780641899867
2011-08-08 16:37:58.5171|2126|7|1216|Unknown|0000000000||9780440440628,9780142408803,9780380709564,9780380710874,9780142410318
2011-08-08 16:37:58.5483|2777|1|6468|Unknown|0000000000||895221003493,895221003462,895221003486,895221003455
2011-08-08 16:37:58.5951|2910|11|4475|Unknown|0000000000||
2011-08-08 16:37:58.6888|2323|6|9027|Member|5116090171||9780061742286,9780061730900,9781416906995,9781416907015,9780152046989
2011-08-08 16:37:58.7668|2238|2|7097|Unknown|0000000000||9780743247542,9780385527934,9781593080525,9781593081522,9781593082215
2011-08-08 16:37:58.9072|2048|3|2720|Unknown|0000000000||
2011-08-08 16:37:59.0165|1989|3|6269|Member|5186080500||9780440217565,9780440224259
2011-08-08 16:37:59.0789|2796|6|9346|Unknown|0000000000||
2011-08-08 16:37:59.0789|2175|10|421|Unknown|0000000000||9781616836634,9781616836672,9781598177985,9781616836665,9781616836566
2011-08-08 16:37:59.2506|2279|7|7107|Unknown|0000000000||9780743492829,9780684865454,9780060730550,9780440237082,9780316881791
2011-08-08 16:37:59.8748|2761|11|8185|Unknown|0000000000||
2011-08-08 16:38:00.2337|2673|2|6190|Unknown|0000000000||
2011-08-08 16:38:00.6395|1106|6|6039|Unknown|0000000000||9780470413982,9780789742841,9781935251736,9780470411551,9780596806606
2011-08-08 16:38:00.7331|2029|2|3782|Unknown|0000000000||
2011-08-08 16:38:00.8892|2562|2|5749|Unknown|0000000000||
2011-08-08 16:38:00.9360|1986|3|4728|Unknown|0000000000||9780441015818,9780441014910,9780553588200
2011-08-08 16:38:01.0920|2926|10|4483|Employee|15902287662||44006336121,610583360523,731451034725,731452465320,606949325220
2011-08-08 16:38:01.1545|2118|6|2334|Unknown|0000000000||9781599952444,9781605295398,9781401927189,9780848733704,9781439160381
2011-08-08 16:38:01.2169|2039|10|4925|Unknown|0000000000||
2011-08-08 16:38:01.3417|2649|9|9212|Unknown|0000000000||
2011-08-08 16:38:01.4666|2156|3|9007|Member|5146177715||9780061373268,9780684841861,9780609607008,9780375760976,9781580089777
2011-08-08 16:38:01.4978|2175|2|3557|Unknown|0000000000||
2011-08-08 16:38:01.5134|2081|3|4729|Unknown|0000000000||
2011-08-08 16:38:01.5914|2971|1|3595|Unknown|0000000000||9781615570645,9780641896972,9781609390877,9781616812904
2011-08-08 16:38:01.6538|2031|1|622|Unknown|0000000000||
2011-08-08 16:38:01.8411|2735|7|828|Unknown|0000000000||
2011-08-08 16:38:02.2625|2947|6|4797|Member|5047330456||9781402775031,9781402775055,9780803733077,9780803735347,9780763643744
2011-08-08 16:38:02.2781|2803|5|8597|Unknown|0000000000||9781400030491,9780375414466,9780670021727,9780743296281,9781595230324
2011-08-08 16:38:03.2300|2346|14|6210|Unknown|0000000000||
2011-08-08 16:38:03.5889|1915|3|7272|Unknown|0000000000||9780142408711,9780060741082,9780375834950,9780439875875,9781416927181
2011-08-08 16:38:03.7762|2985|4|1719|Member|5076942581||9780312578602,9780861715350,9780547258300,9780811856003,9781416912057
2011-08-08 16:38:04.7750|2725|10|9839|Unknown|0000000000||883929152544,17153345629,43396279797,13138004499,11891970266
2011-08-08 16:38:04.8530|2658|13|2280|Member|5191479833||
2011-08-08 16:38:04.8530|2132|4|9308|Unknown|0000000000||9780688014292,9780786866021,9780688154288,9780066620992,9780688039691
2011-08-08 16:38:05.0090|2250|11|6570|Member|5201250911||
2011-08-08 16:38:05.4616|2108|4|3701|Unknown|0000000000||9781401216672,9781401220907,9781401223038,9781401225667,9781401229689
2011-08-08 16:38:07.1158|2806|6|8672|Employee|15903477361||
2011-08-08 16:38:08.3018|2221|5|2062|Unknown|9001921968||9780763645052,9780061148835,9780763623326,9780061148859,9780763628918
2011-08-08 16:38:08.5203|1951|5|5333|Member|5070288646||9780448446424,9780762435050,9780440419396,9780375834868,27084823714
2011-08-08 16:38:08.8792|2725|8|8797|Member|5191318390||
2011-08-08 16:38:09.1757|2323|12|8575|Unknown|0000000000||
2011-08-08 16:38:09.1913|2658|13|2280|Member|5191479833||
2011-08-08 16:38:09.4878|2559|2|2432|Unknown|0000000000||
2011-08-08 16:38:10.1277|2850|11|6040|Unknown|0000000000||
2011-08-08 16:38:10.2837|2029|8|4160|Unknown|0000000000||9780140424430,9780736067577,9780977855155,805147030527,9781593080501
2011-08-08 16:38:10.6427|2281|19|3642|Member|5143199334||
2011-08-08 16:38:11.0172|2105|11|2501|Member|5032905959||
2011-08-08 16:38:11.1576|2109|3|5400|Member|5187241929||9780060516406,9780684842677,9780609610572,9780679724360,9780787960759
2011-08-08 16:38:11.5010|2768|5|9490|Member|5244730225||9780641758287,9780641681394,9780641545948,9780641993930
2011-08-08 16:38:11.7351|2344|9|5589|Unknown|0000000000||25218580625,25218580526,25218581028,25218580724
2011-08-08 16:38:11.8755|2860|1|9498|Unknown|0000000000||9780345520012,9780812979046,9780143113256,9781400043637,9781594202742
2011-08-08 16:38:12.1720|2029|2|3782|Member|5188677046||
2011-08-08 16:38:12.7650|2255|4|9517|Member|5240368555||673419129053,673419144544,673419144520,673419129022
2011-08-08 16:38:13.3580|1913|4|2663|Unknown|0000000000||9780394757667,9780375424854,9780440221463,9781416589280,9780440146292
2011-08-08 16:38:15.1527|2081|13|2971|Member|5306908146||
2011-08-08 16:38:15.9954|2643|2|9128|Unknown|0000000000||9780553573428,9780553582024,9780553573398,9780812511819,9780812577563
2011-08-08 16:38:16.2295|2724|7|1576|Educator|7005668275||9780385721677,9780316769518,9780805210576,9780486290300,9781593080280
2011-08-08 16:38:16.5260|2735|7|828|Member|5129987414||
2011-08-08 16:38:17.8837|2264|6|6681|Unknown|0000000000||9781423124412,9781423153436,9781423124405,9781423123194,9781402705984
2011-08-08 16:38:18.0085|2234|10|7209|Unknown|0000000000||9780594017738,9781435118621,9781435118928,9780785826095,9781435118614
2011-08-08 16:38:18.3518|2782|3|4841|Member|5066505048||9781420102772,9781420102765,9781451606812,9781439183700,9780778329930
2011-08-08 16:38:18.6327|2065|7|2687|Unknown|0000000000||9780618897414,9780547248783,9781935009252,9780152066086,9781933622156
2011-08-08 16:38:18.9604|2765|4|1413|Member|5011860314||9781416972242,9780142408742,9780061555121,9780142408735,9780061555183
2011-08-08 16:38:19.0541|2982|11|4016|Employee|15904581337||
2011-08-08 16:38:19.1477|2330|6|4601|Unknown|0000000000||9780594255420,9780641993435,9780641982996,9781616799069,9780594255451
2011-08-08 16:38:19.1945|2997|10|2721|Unknown|0000000000||
2011-08-08 16:38:20.1465|2966|13|6330|Unknown|0000000000||
2011-08-08 16:38:21.0672|2358|13|8190|Member|5249198238||
2011-08-08 16:38:21.7538|2289|2|1042|Member|5130379739||9780061853043,9780803735255,9780545240048,9780803734692,9780805089035
2011-08-08 16:38:22.0660|2983|1|9558|Member|5312468419||9781616813819,9781616813802,9781616865146,9781616813895,9781616813826
2011-08-08 16:38:22.0972|2193|3|9140|Unknown|0000000000||9780641957208
2011-08-08 16:38:23.5485|2300|4|7138|Unknown|0000000000||9781615530137,9780705375597,9780641973703,9780811869461
2011-08-08 16:38:23.5485|2735|9|1259|Unknown|0000000000||31398140627,883929175895
2011-08-08 16:38:25.0154|2856|3|2013|Unknown|0000000000||9780312940690,9780446564373,9780399157813,9780385344326,9780451228208
2011-08-08 16:38:25.7177|2065|8|7977|Member|5188403548||794051417022,883929003969,794051180827,54961807192,794051171627
2011-08-08 16:38:26.2014|2307|11|8138|Employee|15904433362||
2011-08-08 16:38:26.4355|2303|9|5031|Member|5051603720||9781594483295,9781933372600,9780812971835,9781439142363,9780812980622
2011-08-08 16:38:26.9505|2351|9|5449|Unknown|0000000000||9780521530200,9780826498946,9780760768938,9780872209541,9781591025320
2011-08-08 16:38:28.1365|2227|1|8824|Member|5238932691||9780800759490,9780764207945,9780312388270,9781402735981,9780425226469
2011-08-08 16:38:28.8856|2921|6|5821|Unknown|0000000000||9780061367038,9780061370908,9781848566002,9781933771632,9781848561038
2011-08-08 16:38:29.1041|2097|2|7907|Unknown|0000000000||
2011-08-08 16:38:29.4162|2329|11|5871|Employee|15901407760||
2011-08-08 16:38:30.1028|2359|12|6572|Unknown|0000000000||
2011-08-08 16:38:30.1497|2215|11|279|Unknown|0000000000||
2011-08-08 16:38:30.8675|2618|14|5000|Unknown|0000000000||25192075803,786936716061,786936266665,43396237254
2011-08-08 16:38:31.6946|1898|6|4957|Unknown|0000000000||9781416532408,9781416593386,9781934609286,9781590585030,9781416563624
2011-08-08 16:38:31.7258|2694|1|6956|Unknown|0000000000||
2011-08-08 16:38:31.7258|2997|3|3289|Member|5149837287||9781934876947,9780316188210,9781934876558,9781421536880,9781935429579
2011-08-08 16:38:31.8663|2263|5|3909|Unknown|0000000000||9780451526342,9780060850524,9780399501487,9780060776091,9780060898526
2011-08-08 16:38:31.9599|2869|12|2436|Member|5003383099||
2011-08-08 16:38:32.0223|2995|12|9085|Unknown|0000000000||
2011-08-08 16:38:32.2252|2323|6|9028|Member|5116090171||9780312644314,9780312644307,9780689867460,9780439023528,9780670063116
2011-08-08 16:38:32.8962|2994|1|1439|Unknown|0000000000||9780312421700,9780307387943,9780307275370,9780738205908,9780374531591
2011-08-08 16:38:33.2084|2686|3|1188|Member|5246904179||9780764574887,9780470169377,9780071482998,9780072263725,9780735623040
2011-08-08 16:38:33.4424|2793|2|9458|Unknown|0000000000||
2011-08-08 16:38:33.5673|2586|1|3896|Unknown|0000000000||9780805029543,9780312492540,9780689817229,9781580890618,9780439110914
2011-08-08 16:38:33.8638|2108|9|6769|Member|5036087511||
2011-08-08 16:38:33.9262|2982|3|1235|Unknown|0000000000||9781416947325,9780786838196,9781595141712,9781423100317,9780142415436
2011-08-08 16:38:34.0511|2366|7|4567|Unknown|0000000000||9781435116788,9781435105324,9781435105355,9781435113954
2011-08-08 16:38:34.6129|2111|3|5441|Unknown|0000000000||9780062032843,9780446572224,9780061728976,9780061660153,9780982702758
2011-08-08 16:38:34.6441|2269|10|7909|Unknown|0000000000||
2011-08-08 16:38:34.6597|2067|8|194|Unknown|0000000000||
2011-08-08 16:38:34.8626|2131|1|3895|Unknown|0000000000||9780470287798,9781598802108,9781400004225,9781598803273,9781593601256
2011-08-08 16:38:35.0342|2965|5|1144|Unknown|0000000000||9781594480003,9781555975753,9781400066407,9780156029438,9780743243315
2011-08-08 16:38:35.1122|2841|7|9988|Unknown|0000000000||
2011-08-08 16:38:35.4556|2850|8|7076|Member|5179826036||9781849750400,9780811877893
2011-08-08 16:38:35.8457|2925|5|3364|Unknown|0000000000||9781450810166,9781402767616,9780785824534,9781616822996,9781741815375
2011-08-08 16:38:35.9081|2726|4|9982|Unknown|0000000000||9780307454546,9781416589648,9781416586296,9781401340902,9780385504225
2011-08-08 16:38:36.1110|2809|5|8346|Unknown|0000000000||9780446564373,9780743270755,9780767913737,9780399156632,9781416593331
2011-08-08 16:38:36.2046|2622|3|3444|Unknown|0000000000||9781416985792,9780375865862,9781596435926,9780545210126,9780805090055
2011-08-08 16:38:36.2358|2735|7|829|Unknown|0000000000||9781435119895,9781435123120,9781566197007,9781435115958,9780760786963
2011-08-08 16:38:36.2827|2810|7|9837|Unknown|0000000000||
2011-08-08 16:38:36.6884|2675|38|5946|Unknown|0000000000||
2011-08-08 16:38:36.7508|2691|3|8198|Member|5030290958||9780312379148,9780446676632,9780446690843,9780345431462,9780684873282
2011-08-08 16:38:36.8133|2927|6|321|Unknown|0000000000||10563004896
2011-08-08 16:38:36.8445|2604|5|8300|Unknown|0000000000||
2011-08-08 16:38:36.9381|2331|2|7508|Unknown|0000000000||9781593080341
2011-08-08 16:38:37.0317|2886|11|4740|Unknown|0000000000||
2011-08-08 16:38:37.0942|2970|12|8790|Unknown|0000000000||
2011-08-08 16:38:37.2034|2631|10|7930|Unknown|0000000000||
2011-08-08 16:38:37.2970|2964|10|7437|Member|5311074998||9781588165916,9781412743358,9781412724869,9781407590868,9781412725835
2011-08-08 16:38:37.9056|2230|5|9549|Unknown|0000000000||9781588166401,9781400672462,653569569190,9781588165992,9780767916561
2011-08-08 16:38:37.9837|2768|14|9832|Member|5260775168||
2011-08-08 16:38:38.0149|2683|8|9916|Member|5136648285||
2011-08-08 16:38:38.6235|2164|3|9498|Member|5175072182||9780525951582,9781596980969,9780399157264,9780312379148,9780399157356
2011-08-08 16:38:38.8888|2184|11|3036|Unknown|0000000000||
2011-08-08 16:38:39.0292|2845|10|8240|Unknown|0000000000||
2011-08-08 16:38:39.3101|2258|7|2067|Unknown|0000000000||
2011-08-08 16:38:39.7003|2919|3|2859|Member|5175767907||9780312578602,9780547258300,9781416912057,9780385737944,9780312535711
2011-08-08 16:38:39.7471|2751|7|8226|Unknown|0000000000||
2011-08-08 16:38:40.4338|2838|7|227|Member|5191293942||
2011-08-08 16:38:40.4962|2647|1|699|Unknown|0000000000||9780312587512,9780312996055,9780515147209,9780425218648,9780425231470
2011-08-08 16:38:40.5430|2015|13|8061|Member|5112142146||
2011-08-08 16:38:40.9019|2210|5|8113|Member|5112550305||9780375858079,9780312374617,9780375855528,9780143115076,9780312363680
2011-08-08 16:38:40.9175|2289|12|8512|Unknown|0000000000||
2011-08-08 16:38:42.1972|2065|10|9281|Member|5026423846||
2011-08-08 16:38:42.4001|2109|10|9609|Unknown|0000000000||
2011-08-08 16:38:42.5717|2992|2|8095|Unknown|0000000000||9780553582024,9780553573404,9780553573398,9780812577563,9780553573411
2011-08-08 16:38:42.5873|2221|10|8878|Member|5190580192||
2011-08-08 16:38:42.8526|2905|13|5263|Unknown|0000000000||
2011-08-08 16:38:43.0867|1972|2|9220|Unknown|0000000000||9780553276886,9780553276824,9780553277395,9780553276848,9780553276817
2011-08-08 16:38:43.8358|2071|1|8065|Unknown|0000000000||
2011-08-08 16:38:43.8982|2300|10|7347|Employee|15903489959||
2011-08-08 16:38:45.5524|2258|3|6653|Member|5172709813||9781400080670,9780199782529,9780670021871,9781602398047,9780375424502
2011-08-08 16:38:45.6460|2796|6|9347|Unknown|0000000000||
2011-08-08 16:38:46.1610|2097|9|6407|Unknown|0000000000||602498321478,731453610729,602517646476,886978142023,633367050229
2011-08-08 16:38:46.3951|2285|11|5751|Unknown|0000000000||
2011-08-08 16:38:46.8008|2182|9|8054|Member|5176102879||
2011-08-08 16:38:47.6591|2995|7|7141|Member|5115084709||9780545270366,9780545270380,9780545222921,9780736426862,9780545028165
2011-08-08 16:38:48.2209|1946|2|9845|Unknown|0000000000||
2011-08-08 16:38:48.5955|2065|7|2688|Unknown|0000000000||9781402259944,9780741239372,9780594152248,9781616836634,9781616836672
2011-08-08 16:38:49.1729|2697|6|4529|Unknown|0000000000||9780812971064,9780143038412,9780306816130,9780307381279,9780375423963
2011-08-08 16:38:49.5786|2134|6|2396|Member|5172649661||
2011-08-08 16:38:49.8907|2961|10|3736|Unknown|0000000000||
2011-08-08 16:38:50.1092|2795|9|4069|Unknown|0000000000||
2011-08-08 16:38:50.4213|2113|2|2557|Member|5078915283||9780689829543,9780689852916,9780641875991,9780641728716
2011-08-08 16:38:50.4525|2856|7|8143|Unknown|0000000000||
2011-08-08 16:38:50.8271|2795|5|5550|Unknown|0000000000||
2011-08-08 16:38:52.2004|2156|6|4309|Member|5172825899||
2011-08-08 16:38:52.5281|2872|6|1005|Unknown|0000000000||9781615600632,9781615513369,9781615513376
2011-08-08 16:38:53.4020|2823|1|5697|Educator|7008462323||9780439754651,9780545111911,9780785379188,9781604189377,9780439574129
2011-08-08 16:38:53.9638|2949|3|7864|Unknown|0000000000||
2011-08-08 16:38:54.2759|2196|7|8869|Unknown|0000000000||
2011-08-08 16:38:54.3852|2366|8|6991|Unknown|0000000000||9780316051644,9780802715296,9780679768111,9780802778123,9781585423316
2011-08-08 16:38:54.8689|1951|6|3208|Unknown|0000000000||9781552100684,9781552100561,9781552100899,9781552100851,9781552100752
2011-08-08 16:38:55.2747|2190|5|722|Unknown|0000000000||9780849948121,9781418543952,9781418526153,9780785274346,9780136098676
2011-08-08 16:38:55.5400|2961|1|7201|Member|5188049055||9780142415207,9781598695656,9780142414422,9781605501659,9781402767500
2011-08-08 16:38:56.1018|2294|15|3099|Unknown|0000000000||
2011-08-08 16:38:56.2266|2253|3|8108|Member|5117010972||
2011-08-08 16:38:56.5387|2270|15|1361|Member|5030208905||
2011-08-08 16:38:56.5387|1977|7|821|Educator|7006600517||9780312573454,9780805088311,9780553347753,9781416535034,9780874771640
2011-08-08 16:38:56.6168|2314|10|5782|Unknown|0000000000||786936297539,12569722743,883904100287,97360537642,24543412229
2011-08-08 16:38:56.6948|2755|7|3278|Unknown|0000000000||9781411402287,9780966463316,9781411402256,9780767926966,9780439934541
2011-08-08 16:38:57.7092|2092|10|6817|Unknown|0000000000||
2011-08-08 16:38:58.5519|2036|11|8402|Employee|15901412454||
2011-08-08 16:38:58.6611|2086|9|752|Unknown|0000000000||
2011-08-08 16:38:59.4258|2985|4|1720|Member|5146069102||9780778328452,9780778328469,9780373774524,9780778327998,9780345520333
2011-08-08 16:38:59.6286|2982|11|4017|Unknown|0000000000||
2011-08-08 16:39:00.2685|2775|2|7013|Unknown|0000000000||9781419550034,9781419550010,9780375428180,9780375428197,9780764146169
2011-08-08 16:39:00.4089|2358|8|5867|Unknown|0000000000||9781573443104,9781402218545,9781416567011,9780452280595,9780452274648
2011-08-08 16:39:01.1424|2982|3|1236|Unknown|0000000000||9780451526342,9780060850524,9780399501487,9780140177398,9780679720201
2011-08-08 16:39:01.4077|1893|5|1545|Educator|7005144944||9780316058490,9780375836671,9780385751537,9780061431876,9780316013697
2011-08-08 16:39:01.7822|2059|9|4363|Employee|15901786164||
2011-08-08 16:39:02.3284|2193|9|3991|Member|5246993144||801213917396,8817036199,886971539196,22891660798,602498635926
2011-08-08 16:39:02.4845|2585|9|3847|Unknown|0000000000||9780802473165,9781890151867,9780802473134,9781881273875,9781881273806
2011-08-08 16:39:02.7342|2869|7|8651|Educator|7004472710||9780142401453,9780545174152,9780142401125,9780152050771,9781599902951
2011-08-08 16:39:03.9358|2754|2|6846|Unknown|0000000000||9780439805193,9781933916286,9780931674327,9780962050206,9780870293214
2011-08-08 16:39:04.5756|2097|2|7908|Member|5045037024||
2011-08-08 16:39:05.1686|2270|11|3013|Member|5166894761||9781420106510,9781420122350,9780452289796,9780312180621,9780312147013
2011-08-08 16:39:05.4027|2856|2|1275|Unknown|0000000000||9780316102322,9780316102346,9781934876152,9780316097659,9780759528611
2011-08-08 16:39:06.0425|2181|3|4807|Unknown|9000285874||9781435116634,9781435125414,9781402771354,9781435100732,9781402763298
2011-08-08 16:39:06.4639|2966|9|3562|Unknown|0000000000||9780064400565,9780064400558,9780380733118,9780618934829,9780316058438
